test_contracts/storage_access_contract,30048
test_contracts/storage_access_contract,30048
test_contracts/storage_enum_contract,17208
test_contracts/storage_enum_contract,17208
test_contracts/storage_namespace,31704
test_contracts/storage_namespace,31704
test_contracts/test_fuel_coin_contract,3544
unit_tests/aggr_indexing,7096
unit_tests/contract-multi-contract-calls,1480
unit_tests/contract_with_nested_libs,2248
unit_tests/lib_log_decode,1912
unit_tests/lib_multi_test,728
unit_tests/lib_single_test,96
unit_tests/memcpyopt,1352
unit_tests/nested_libs,1360
unit_tests/predicate_multi_test,296
unit_tests/predicate_with_nested_libs,648
unit_tests/regalloc_spill,736
unit_tests/script-contract-calls,1480
unit_tests/script_multi_test,928
unit_tests/script_with_nested_libs,1544
unit_tests/should_revert,168
unit_tests/stack_indexing_overflow,5112
unit_tests/workspace_test,928
